Latitude,Longitude,Id,Name,Main Address,Address Level - 1,Address Level - 1,Address Level - 1,Address Level - 1,Date Of Last Update
53.469863,-9.112885,4284,Influmed Family Practice,"5 Cul Na Coirre, Headford, Co. Galway, H91 Y93F",Galway,Kildare,Kildare,Kildare,27-Apr-22
53.285758,-8.983643,4257,Galway East Medical Practice,"5 Doughiska Retail Park, Doughiska Road, Galway, H91 NPW2",5 Doughiska Retail Park,Kildare,Offaly,Offaly,27-Apr-22
52.270052,-9.70887,3079,Carraig Medical Centre,"5 Gas Terrace, Tralee, Co. Kerry, V92 F5HF",Kerry,Mayo,Laois,Laois,25-Apr-22
52.26797,-9.711272,2157,Brandon Medical Centre,"5 Hoffmans Terrace, Basin Road, Tralee, Co. Kerry, V92 XA7K",Kerry,Louth,Mayo,Mayo,27-Apr-22
52.663902,-8.617371,1517,Dr O'Callaghan and O'Dea ,"5 Johnsgate Village, Johnsgate, Limerick, V94 VK1H",5 Johnsgate Village,Galway,Wicklow,Wicklow,15-Apr-22
53.267486,-6.135933,1978,Bayview Medical,"5 Killiney Shopping Centre, Rochestown Avenue, Dun Laoghaire, Co. Dublin, A96 XA78",Dublin,Kildare,Limerick,Limerick,26-Apr-22
51.881697,-8.478488,5167,City Medical Centre,"5 Lower Friars Walk, Ballyphehane, Cork, T12 P588",5 Lower Friars Walk,Kildare,Tipperary,Tipperary,27-Apr-22
52.230459,-9.464642,2185,Brooklands Medical Centre,"5 Main Street, Castleisland, Co. Kerry, V92 WPE0",Kerry,Limerick,Dublin,Dublin,27-Apr-22
53.348004,-6.258956,1406,O'Connel Street Medical Centre,"5 O'connell Street Lower, Dublin 1, D01 P9F2",5 O'connell Street Lower,Kerry,Westmeath,Westmeath,12-Apr-22
53.289135,-6.283571,1306,Dr Cantwell and Gleeson Surgery,"5 Saint Enda's Drive, Dublin 14, D14 T2P8",5 Saint Enda's Drive,Roscommon,Westmeath,Westmeath,08-Apr-22
53.289135,-6.283571,1466,Dr Alex Khourie,"5 Saint Enda's Drive, Dublin 14, D14 T2P8",5 Saint Enda's Drive,Roscommon,Kerry,Kerry,15-Apr-22
53.385706,-6.065267,2720,Dr Joseph P Cranley,"5/6 Main Street, Howth, Co. Dublin, D13 P2C1",Dublin,Mayo,Dublin,Dublin,12-Apr-22
53.292823,-6.297828,1304,Dr Claire McNicholas,"50 Marian Road, Dublin 14, D14 R9P6",50 Marian Road,Cavan,Cork,Cork,08-Apr-22
53.319391,-6.255461,5606,Dr. Maurice O'Farrell,"50 Moyne Road, Dublin 6, D06 V4K6",50 Moyne Road,Tipperary,Galway,Galway,28-Apr-22
51.902075,-8.478722,2165,Shandon Medical Centre,"51 Shandon Street, Cork, T23 P99X",51 Shandon Street,Kilkenny,Cork,Cork,27-Apr-22
53.396317,-6.169544,1216,Dr Abdul Ibrahim,"52 Ardara Avenue, Dublin 13, D13 RK03",52 Ardara Avenue,Offaly,Dublin,Dublin,08-Apr-22
53.339927,-6.278352,1678,Dr James O'Neill,"52 The Coombe, Dublin 8, D08 P588",52 The Coombe,Kildare,Cork,Cork,28-Mar-21
53.322228,-6.330304,1657,Dr John O'Connell,"52 Walkinstown Road, Dublin 12, D12 AA42",52 Walkinstown Road,Donegal,Cork,Cork,28-Mar-21
53.36393,-6.25694,1855,Drumcondra Clinic,"53 Drumcondra Road Lower, Dublin 9, D09 N4X8",53 Drumcondra Road Lower,Donegal,Limerick,Limerick,22-Apr-22
53.322242,-6.283685,2487,Dr Ian O'Grady Kimmage,"53 Kimmage Road Lower, Dublin 6w, D6W C566",53 Kimmage Road Lower,Mayo,Kildare,Kildare,11-Apr-22
51.87917,-8.505516,3235,Wilton Medical Centre,"53 Wilton Court, Wilton, Cork, T12 HD5C",53 Wilton Court,Cork,Cork,Cork,26-Apr-22
51.87917,-8.505516,4227,Private Rooms - Dr Moya McMenamin ,"53 Wilton Court, Wilton, Cork, T12 HD5C",53 Wilton Court,Galway,Clare,Clare,14-May-18
51.883666,-8.477116,3518,Medical Centre,"54 Lower Friars Walk, Ballyphehane, Cork, T12 YH70",54 Lower Friars Walk,Mayo,Kerry,Kerry,27-Apr-22
,,5518,Randox,"55 Diamond Road, Crumlin, Antrim, BT294QY, UK",55 Diamond Road,Wicklow,Limerick,Limerick,17-Dec-20
53.332124,-6.253248,1338,The Adelaide Clinic,"56 Adelaide Road, Dublin 2, D02 H337",56 Adelaide Road,Kildare,Dublin,Dublin,08-Apr-22
53.352,-6.260157,3647,Other - Irish Family Planning Association,"5-7 Cathal Brugha Street, Dublin 1, D01 F9K7",5-7 Cathal Brugha Street,Wexford,Wexford,Wexford,06-Apr-22
51.851038,-8.304796,4205,Dr Mary McLoughlin,"57 Inishmore Park, Cobh, Co. Cork, P24 CD35",Cork,Cork,Wicklow,Wicklow,27-Apr-22
53.358115,-6.266489,1634,PMS Test Practice,"58 Eccles Street, Dublin 7, D07 R652",58 Eccles Street,Cork,Cork,Cork,16-May-19
53.338768,-6.425636,5337,Other - GP Homecare - Dr Aziz,"58 Foxborough Road, Lucan, Co. Dublin, K78 AC67",Dublin,Mayo,Meath,Meath,28-Apr-22
52.259476,-7.115533,2045,"The Surgery, Waterford","58 Mayor's Walk, Waterford, X91 F76H",58 Mayor's Walk,Louth,Tipperary,Tipperary,27-Apr-22
53.372599,-6.209371,1671,The Avenue Family Practice,"59 Collins Avenue East, Dublin 5, D05 VE03",59 Collins Avenue East,Louth,Kerry,Kerry,15-Apr-22
53.456509,-6.221171,2719,Other - Family Planning Clinic,"59 Main Street, Swords, Co. Dublin, K67 T802",Dublin,Louth,Mayo,Mayo,12-Apr-22
53.310446,-6.270023,5471,HSE - Lucena Clinic CAMHS,"59 Orwell Road, Dublin 6, D06 P9W4",59 Orwell Road,Meath,Kerry,Kerry,28-Oct-20
53.279611,-6.364173,1626,Dr Ronan Donohoe,"59a Old Bawn Way, Dublin 24, D24 RY77",59a Old Bawn Way,Louth,Mayo,Mayo,15-Apr-22
52.2372,-7.063364,3381,Dr Saleem Osman,"6 Brook Road, Riverview, Waterford, X91 YK77",6 Brook Road,Kildare,Clare,Clare,26-Apr-22
52.500368,-6.569108,2994,Enniscorthy Medical Centre,"6 Court Street, Enniscorthy, Co. Wexford, Y21 R960",Wexford,Louth,Clare,Clare,25-Apr-22
52.448075,-9.482483,2156,Courthouse Road Medical Centre,"6 Courthouse Road, Listowel, Co. Kerry, V31 XD32",Kerry,Leitrim,Roscommon,Roscommon,27-Apr-22
53.291858,-6.22925,1302,Goatstown Medical Centre,"6 Drummartin Terrace, Dublin 14, D14 DY94",6 Drummartin Terrace,Louth,Mayo,Mayo,08-Apr-22
51.909467,-8.261451,3221,The Surgery,"6 Main Street, Carrigtwohill, Co. Cork, T45 R258",Cork,Kerry,Kildare,Kildare,26-Apr-22
53.714197,-6.351406,5501,Baltic Medical Clinic,"6 Meat Market Lane, Drogheda, Co. Louth, A92 XKR8",Louth,Sligo,Dublin,Dublin,28-Apr-22
53.320171,-6.21422,4250,Dr Lisa Fay,"6 Merrion Court, Merrion Road, Dublin 4, D04 DD58",6 Merrion Court,Meath,Dublin,Dublin,27-Apr-22
53.282217,-9.04033,5357,Hazel Medical Centre,"6 Mulvoy Park, Sean Mulvoy Road, Galway, H91 PX98",6 Mulvoy Park,Sligo,Dublin,Dublin,28-Apr-22
51.916152,-8.177978,5132,East Cork Medical Centre,"6 New Cork Road, Midleton, Co. Cork, P25 WV52",Cork,Longford,Kildare,Kildare,27-Apr-22
53.726197,-7.797851,5109,Dr L Thaver,"6 New Street, Longford, N39 KT92",6 New Street,Leitrim,Carlow,Carlow,30-Jun-20
53.268086,-9.066821,2317,Nile Lodge Medical Clinic,"6 Nile Lodge, Salthill Road Lower, Galway, H91 XHV5",6 Nile Lodge,Tipperary,Dublin,Dublin,27-Apr-22
53.289876,-6.243896,2326,Priority Medical Clinic,"6 Pembroke Cottages, Main Street, Dundrum, Dublin 14, D14 A9W8",6 Pembroke Cottages,Meath,Donegal,Donegal,27-Apr-22
53.285518,-9.017515,1423,Mervue Medical Centre,"6 Plunkett Avenue, Mervue, Galway, H91 VYW1",6 Plunkett Avenue,Louth,Roscommon,Roscommon,12-Apr-22
53.330017,-6.285251,4241,Dr Andrew Low,"6 Swanward Court, Parnell Road, Dublin 12, D12 A6Y2",6 Swanward Court,Westmeath,Kildare,Kildare,27-Apr-22
54.272514,-8.468163,2884,Dorman Family Practice,"6 The Mall, Sligo, F91 YF1H",6 The Mall,Louth,Offaly,Offaly,21-Apr-22
51.887998,-8.495014,3215,Dr Donncha Ó'Cuill,"6 The Orchards, Glasheen Road, Cork, T12 K7CP",6 The Orchards,Westmeath,Cork,Cork,26-Apr-22
53.286844,-9.068531,2522,Dr Brian O'Callaghan,"60 Upper Newcastle, Galway, H91 W983",60 Upper Newcastle,Kildare,Kildare,Kildare,11-Apr-22
53.265354,-9.071752,1425,Dr Brian O'Flynn,"61 Salthill Road Lower, Galway, H91 N2WR",61 Salthill Road Lower,Galway,Wexford,Wexford,12-Apr-22
52.137569,-8.27842,3039,The Fermoy / Rathcormac Clinic,"61/63 Mccurtain Street, Fermoy, Co. Cork, P61 P110",Cork,Laois,Waterford,Waterford,25-Apr-22
53.378331,-6.380247,1189,Hazem Kahlout,"62 Maple Drive, Dublin 15, D15 K29F",62 Maple Drive,Laois,Cavan,Cavan,08-Apr-22
53.378331,-6.380247,1461,Dr Hassan Al Bayyari,"62 Maple Drive, Dublin 15, D15 K29F",62 Maple Drive,Mayo,Mayo,Mayo,15-Apr-22
53.327482,-6.224879,2464,Other - Aesthetic Surgery Ireland,"62 Merrion Road, Dublin 4, D04 W3P9",62 Merrion Road,Mayo,Mayo,Mayo,12-Apr-22
53.327482,-6.224879,5364,Other - National Eating Disorders Recovery Centre,"62 Merrion Road, Dublin 4, D04 W3P9",62 Merrion Road,Cavan,Kildare,Kildare,24-Aug-21
53.291141,-6.171393,1343,Blackrock Medical Practice,"62 Newtownpark Avenue, Blackrock, Co. Dublin, A94 DH59",Dublin,Meath,Mayo,Mayo,11-Apr-22
53.362449,-6.217209,2716,Henry Medical,"63 Clontarf Road, Dublin 3, D03 R8P9",63 Clontarf Road,Dublin,Wexford,Wexford,12-Apr-22
53.334793,-6.241873,1952,Dr P Harte,"63 Haddington Road, Dublin 4, D04 T0X3",63 Haddington Road,Kildare,Waterford,Waterford,22-Apr-22
53.332866,-6.257222,5177,HSE - Workplace Health & Wellbieng,"63/64 Adelaide Road, Dublin 2, D02 FR50",63/64 Adelaide Road,Kildare,Donegal,Donegal,25-Mar-20
53.339083,-6.302774,1400,Kilmainham Medical Centre,"632 South Circular Road, Dublin 8, D08 HF80",632 South Circular Road,Louth,Kildare,Kildare,12-Apr-22
53.271319,-9.056704,2559,HSE - Addiction Service ,"64 Dominick Street Lower, Galway, H91 D43E",64 Dominick Street Lower,Louth,Dublin,Dublin,14-May-18
53.303726,-6.367716,1801,Durkin & Daly - Tallaght,"64 The Park, Kingswood Heights, Dublin 24, D24 F4WD",64 The Park,Cork,Sligo,Sligo,22-Apr-22
52.835972,-6.925888,2969,Dr Gerard Moran,"65 Tullow Street, Carlow, R93 N8F7",65 Tullow Street,Tipperary,Tipperary,Tipperary,21-Apr-22
53.381664,-6.276519,1001,Cremore Clinic,"66 Ballygall Road East, Dublin 11, D11 RX50",66 Ballygall Road East,Donegal,Wexford,Wexford,30-Mar-22
53.352644,-6.284636,1254,Stoneybatter Family Practice,"66 Manor Street, Dublin 7, D07 R152",66 Manor Street,Waterford,Kildare,Kildare,08-Apr-22
53.327271,-6.224565,1392,Ballsbridge Medical Centre,"66 Merrion Road, Dublin 4, D04 N1W5",66 Merrion Road,Waterford,Wexford,Wexford,12-Apr-22
53.296055,-6.262042,3409,Churchtown Medical Centre,"67 Churchtown Road Upper, Dublin 14, D14 KR83",67 Churchtown Road Upper,Donegal,Wexford,Wexford,26-Apr-22
53.274137,-6.162297,1956,Dr Clement McCrory,"67 Clonkeen Road, Deansgrange, Blackrock, Co. Dublin, A94 YC52",Dublin,Wicklow,Kildare,Kildare,31-Mar-22
53.520472,-7.364515,2327,Carewell Medical Centre,"67 Oaklawns, Mullingar, Co. Westmeath, N91 XH63",Westmeath,Cork,Wicklow,Wicklow,27-Apr-22
53.331756,-6.237052,2134,Other - Well Woman Clinic Dublin,"67 Pembroke Road, Dublin 4, D04 E6F4",67 Pembroke Road,Meath,Roscommon,Roscommon,05-Apr-22
53.356642,-6.268166,1050,The Meridian Clinic Mountjoy,"67/67a Mountjoy Street, Dublin 7, D07 NN50",67/67a Mountjoy Street,Meath,Meath,Meath,07-Apr-22
53.362277,-6.195297,1175,Vernon Medical Centre,"67/67a Vernon Avenue, Dublin 3, D03 N2H7",67/67a Vernon Avenue,Meath,Dublin,Dublin,08-Apr-22
52.255625,-7.110219,2031,Johnstown Medical Centre,"68 Johnstown, Waterford, X91 YN3C",68 Johnstown,Laois,Galway,Galway,27-Apr-22
53.294057,-6.155168,3941,Dr Declan Whelan ,"68 Monkstown Road, Monkstown, Blackrock, Co. Dublin, A94 T276",Dublin,Sligo,Roscommon,Roscommon,31-Mar-22
53.332641,-6.239053,2465,Morris Clinic,"68 Pembroke Road, Dublin 4, D04 A3T6",68 Pembroke Road,Cork,Tipperary,Tipperary,11-Apr-22
53.334885,-6.245852,1262,Occupational Health Dept - Medmark,"69 Baggot Street Lower, Dublin 2, D02 HW52",69 Baggot Street Lower,Waterford,Kildare,Kildare,08-Apr-22
51.910679,-8.169631,3229,Midleton Medical Centre,"69 Saint Mary's Road, Midleton, Co. Cork, P25 VK63",Cork,Meath,Cork,Cork,26-Apr-22
53.299562,-6.323702,4266,St Judes Family Practice,"69a Orwell Park Rise, Dublin 6w, D6W AF86",69a Orwell Park Rise,Kerry,Kerry,Kerry,27-Apr-22
53.521695,-6.091058,2010,Rush Family Practice,"6a Lower Main Street, Rush, Co. Dublin, K56 NC80",Dublin,Kildare,Galway,Galway,26-Apr-22
52.058895,-9.50564,3342,Killarney GP Medical Centre,"6b Scott Street, Killarney, Co. Kerry, V93 HW28",Kerry,Kildare,Cork,Cork,26-Apr-22
53.533701,-7.350679,3895,Medical Clinic,"7 Bellville Apartments, Longford Road, Mullingar, Co. Westmeath, N91 E440",Westmeath,Laois,Wicklow,Wicklow,27-Apr-22
53.362327,-6.205298,2108,Dr Ailish Leavy,"7 Castle Road, Dublin 3, D03 VX88",7 Castle Road,Kildare,Kildare,Kildare,27-Apr-22
51.911637,-8.276372,4104,Special Kids Medical Clinic Ltd,"7 Chestnut Crescent, Castlelake, Carrigtwohill, Co. Cork, T45 VW99",Cork,Meath,Cork,Cork,27-Apr-22
54.029242,-9.319995,1836,Lahardane Medical Centre,"7 Church View, Lahardane, Ballina, Co. Mayo, F26 R9K5",Mayo,Clare,Limerick,Limerick,22-Apr-22
52.33109,-6.480044,2974,Clonard Medical,"7 Clonard Avenue, Wexford, Y35 H2XV",7 Clonard Avenue,Clare,Kerry,Kerry,21-Apr-22
53.342203,-6.257748,1837,Travel Health Clinic,"7 Dawson Street, Dublin 2, D02 HX22",7 Dawson Street,Sligo,Cork,Cork,22-Apr-22
52.342545,-6.46881,2983,Dr Eamon Maher,"7 Glena Terrace, Spawell Road, Wexford, Y35 H10E",7 Glena Terrace,Wicklow,Westmeath,Westmeath,21-Apr-22
52.351656,-7.71286,2978,Riverside Medical Centre,"7 Irishtown Upper, Clonmel, Co. Tipperary, E91 X8C0",Tipperary,Clare,Clare,Clare,21-Apr-22
52.446926,-9.468169,5168,Dr A Brovchin,"7 Kenny Heights, Listowel, Co. Kerry, V31 T213",Kerry,Wicklow,Dublin,Dublin,27-Apr-22
53.356815,-6.450634,1352,The Medical Centre,"7 Main Street, Lucan, Co. Dublin, K78 K072",Dublin,Galway,Clare,Clare,11-Apr-22
53.581149,-6.106951,1250,The Surgery,"7 Strand Street, Skerries, Co. Dublin, K34 FY51",Dublin,Cavan,Louth,Louth,08-Apr-22
53.653695,-6.6838,4292,Dr Shanthamurthy,"7 Watergate Street, Navan, Co. Meath, C15 P653",Meath,Kerry,Clare,Clare,27-Apr-22
52.68546,-8.606348,1332,Dr Paul Kiernan,"7 Westbury Shopping Centre, Westbury, Corbally, Limerick, V94 E7N1",7 Westbury Shopping Centre,Tipperary,Galway,Galway,08-Apr-22
54.054359,-7.797107,2752,Ballinamore Surgery,"7/8 Railway Road, Ballinamore, Co. Leitrim, N41 EF60",Leitrim,Tipperary,Louth,Louth,19-Apr-22
53.35772,-6.265186,5316,Other - Safetynet Primary Care Assessment Hub,"70 Eccles Street, Dublin 7, D07 A977",70 Eccles Street,Offaly,Wexford,Wexford,07-Apr-22
53.331308,-6.223474,2567,Dr Cahill Surgery,"70 Serpentine Avenue, Dublin 4, D04 E067",70 Serpentine Avenue,Cork,Dublin,Dublin,28-Apr-22
53.348084,-6.260672,2272,Abbey Street Medical Centre,"71 Abbey Street Middle, Dublin 1, D01 E7K5",71 Abbey Street Middle,Cork,Kildare,Kildare,20-Apr-22
52.447085,-9.483145,3087,Listowel Healthcare Services,"71 Church Street, Listowel, Co. Kerry, V31 KH73",Kerry,Cork,Clare,Clare,14-Apr-21
53.296146,-6.212413,1681,Mount Merrion Medical Clinic,"71 Deerpark Road, Mount Merrion, Blackrock, Co. Dublin, A94 D087",Dublin,Limerick,Clare,Clare,31-Mar-22
51.909768,-8.4751,3064,Broad Lane Family Practice,"72 Great William O'brien Street, Blackpool, Cork, T23 EDX9",72 Great William O'brien Street,Wexford,Offaly,Offaly,25-Apr-22
53.393247,-6.285765,2350,Willow Park Medical Centre,"72 Willow Park Crescent, Dublin 11, D11 X981",72 Willow Park Crescent,Tipperary,Tipperary,Tipperary,27-Apr-22
53.370472,-6.485837,3280,Dr Gerard O'Flaherty,"74 Newtown Park, Leixlip, Co. Kildare, W23 A376",Kildare,Tipperary,Dublin,Dublin,26-Apr-22
51.888173,-8.421844,3130,Blackrock Medical Centre Cork,"74 Skehard Road, Blackrock, Cork, T12 X2DT",74 Skehard Road,Dublin,Dublin,Dublin,25-Apr-22
53.269478,-6.223699,1355,The Surgery,"76 Sandyford Village, Dublin 18, D18 X2X8",76 Sandyford Village,Donegal,Meath,Meath,11-Apr-22
53.347228,-6.281873,2358,Dental & Medical Clinic Benburb Street,"77 Benburb Street, Dublin 7, D07 E9DE",77 Benburb Street,Dublin,Louth,Louth,27-Apr-22
53.335375,-6.265462,5304,SmartHealth,"77 Camden Street Lower, Dublin 2, D02 XE80",77 Camden Street Lower,Offaly,Galway,Galway,28-Apr-22
53.335375,-6.265462,5540,Dr Online,"77 Camden Street Lower, Dublin 2, D02 XE80",77 Camden Street Lower,Dublin,Cork,Cork,28-Apr-22
53.389931,-6.22983,1043,Beaumont Park Clinic,"77 The Park, Beaumont Woods, Dublin 9, D09 T974",77 The Park,Limerick,Galway,Galway,07-Apr-22
53.338723,-6.251465,1158,Fitzwilliam Medical Centre ,"79 Fitzwilliam Lane, Dublin 2, D02 V567",79 Fitzwilliam Lane,Clare,Carlow,Carlow,08-Apr-22
52.841608,-8.984025,1009,Ardlea Medical Practice,"79 Upper O'connell Street, Ennis, Co. Clare, V95 PD2N",Clare,Kilkenny,Tipperary,Tipperary,07-Apr-22
52.844608,-7.396544,4049,Old Chapel Medical Centre,"8 Chapel Street, Durrow, Co. Laois, R32 A6ND",Laois,Tipperary,Westmeath,Westmeath,27-Apr-22
53.299676,-6.308431,1157,Cypress Clinic,"8 Cypress Park, Templeogue, Dublin 6W, D6W YY63",8 Cypress Park,Dublin,Clare,Clare,08-Apr-22
53.336675,-6.452609,5420,Other - Text a Doc,"8 Hansted Road, Lucan, Co. Dublin, K78 DE72",Dublin,Limerick,Kildare,Kildare,12-Apr-22
53.367943,-6.226615,1222,Dr John Blennerhassett,"80a Malahide Road, Dublin 3, D03 HK53",80a Malahide Road,Dublin,Dublin,Dublin,08-Apr-22
53.290535,-6.131597,1531,Other - Womens Health Clinic,"81 George's Street Upper, Dun Laoghaire, Co. Dublin, A96 AT10",Dublin,Kildare,Meath,Meath,15-Apr-22
51.913345,-8.472022,2183,Blackpool Bridge Surgery,"83 Thomas Davis Street, Blackpool, Cork, T23 K7Y4",83 Thomas Davis Street,Tipperary,Limerick,Limerick,27-Apr-22
53.351089,-6.454768,3265,Dr Panos Harris,"84a Hillcrest Park, Hillcrest, Lucan, Co. Dublin, K78 CD58",Dublin,Galway,Dublin,Dublin,26-Apr-22
53.310378,-6.282605,1823,Terenure Medical,"84a Terenure Road East, Dublin 6, D06 W5A2",84a Terenure Road East,Laois,Galway,Galway,22-Apr-22
53.204998,-8.580113,4170,Dr B. Gorecka,"85 Cois Furáin, Cosmona, Loughrea, Co. Galway, H62 CH56",Galway,Mayo,Kildare,Kildare,26-Mar-20
53.36603,-6.213633,5311,other - Dr Lee Motherway - St Lawrence Road,"87 Saint Lawrence Road, Dublin 3, D03 Y403",87 Saint Lawrence Road,Kerry,Kerry,Kerry,07-Apr-22
53.304282,-6.198859,2571,Dr. Patrick Coughlan,"87a Booterstown Avenue, Booterstown, Blackrock, Co. Dublin, A94 RR71",Dublin,Dublin,Kerry,Kerry,11-Apr-22
53.324569,-6.25268,1715,Dr. D. Freedman,"88 Ranelagh, Dublin 6, D06 Y2W6",88 Ranelagh,Mayo,Louth,Louth,15-Apr-22
52.992281,-6.989887,2006,Dr Padraic Farrell,"89 Woodstock Street, Athy, Co. Kildare, R14 EP93",Kildare,Dublin,Cork,Cork,26-Apr-22
53.349343,-6.270177,5161,Liffey Medical,"8a Little Britain Street, Dublin 7, D07 NY18",8a Little Britain Street,Westmeath,Dublin,Dublin,27-Apr-22
53.459202,-6.220934,2395,Castle Medical Centre,"9 Bridge Street, Swords, Co. Dublin, K67 KX63",Dublin,Cork,Leitrim,Leitrim,11-Apr-22
53.205233,-6.103758,1525,Duncairn Medical Centre,"9 Duncairn Terrace, Quinsborough Road, Bray, Co. Wicklow, A98 V6K1",Wicklow,Cork,Donegal,Donegal,15-Apr-22
53.319466,-6.235139,2321,General Practice,"9 Eglinton Square, Donnybrook, Dublin 4, D04 T9R0",9 Eglinton Square,Kildare,Kildare,Kildare,23-Mar-20
54.394899,-8.526382,2876,Dr N Hever Surgery,"9 Glenview Park, Grange, Co. Sligo, F91 HT28",Sligo,Donegal,Louth,Louth,21-Apr-22
54.249917,-6.973116,1927,Dr Marian M Smyth,"9 High Street, Monaghan, H18 DT68",9 High Street,Donegal,Cork,Cork,22-Apr-22
52.70968,-8.866956,2685,Dr Peter Flynn,"9 Killian Park, Shannon, Co. Clare, V14 Y526",Clare,Kildare,Cork,Cork,12-Apr-22
53.339322,-6.4334,2334,GP HomeCare (Lucan Family Doctor),"9 Oldbridge Walk, Lucan, Co. Dublin, K78 HC94",Dublin,Cork,Tipperary,Tipperary,27-Apr-22
53.311097,-6.282759,3283,Terenure General Medical Clinic ,"9 Rathmore Villas, Dublin 6w, D6W HF84",9 Rathmore Villas,Kilkenny,Mayo,Mayo,26-Apr-22
,,2258,Patrick Street Medical Centre,"9 Saint Patrick's Street, Cork, T12 HYH0",9 Saint Patrick's Street,Wexford,Mayo,Mayo,27-Apr-22
53.276135,-9.041415,2119,Dr Dillis Clare,"9 Sea View Court, College Road, Galway, H91 K7C0",9 Sea View Court,Meath,Galway,Galway,27-Apr-22
52.980194,-6.039545,2280,Oakwell Clinic,"9 The Mall, Wicklow, A67 VW83",9 The Mall,Kerry,Louth,Louth,30-Mar-22
52.864975,-8.198836,1706,Dr Paul O'Farrell,"9/10 O'rahilly Street, Nenagh, Co. Tipperary, E45 DD74",Tipperary,Galway,Wicklow,Wicklow,15-Apr-22
51.91094,-8.474373,2226,Blackpool Medical Centre,"90 Great William O'Brien Street, Blackpool, Co. Cork, T23 TR7A",Cork,Clare,Wicklow,Wicklow,27-Apr-22
53.356263,-6.252077,3995,Other - Safetynet - Summerhill,"90-92 Summerhill, Dublin 1, D01 HN35",90-92 Summerhill,Clare,Wicklow,Wicklow,27-Apr-22
53.4549,-6.222355,1676,Primehealth Medical Centre,"91 Main Street, Swords, Co. Dublin, K67 F6P8",Dublin,Clare,Wicklow,Wicklow,15-Apr-22
53.173974,-6.807802,3311,Dr Hishrim Ramadan,"923 Moorefield Crescent, Newbridge, Co. Kildare, W12 RY79",Kildare,Limerick,Wicklow,Wicklow,26-Apr-22
53.291246,-6.133088,3833,Other - Tropical Medical Bureau,"94 George's Street Upper, Dun Laoghaire, Co. Dublin, A96 V2V5",Dublin,Tipperary,Kildare,Kildare,06-Apr-22
53.341118,-6.251144,5193,Other - GP24 Doctor on duty,"95 Merrion Square West, Dublin 2, D02 KT67",95 Merrion Square West,Tipperary,Kerry,Kerry,27-Apr-22
53.324148,-6.240116,2240,D4 Medical Centre,"95a Morehampton Road, Dublin 4, D04 N903",95a Morehampton Road,Galway,Offaly,Offaly,27-Apr-22
53.144686,-6.069717,1532,Carrig Clinic,"96 Heathervue, Greystones, Co. Wicklow, A63 X659",Wicklow,Clare,Westmeath,Westmeath,30-Mar-22
53.288751,-6.214382,2095,Dr Patrick Feeney,"96 Lower Kilmacud Road, Stillorgan, Co. Dublin, A94 X5X5",Dublin,Kilkenny,Kildare,Kildare,31-Mar-22
53.295124,-6.259,1335,Centric Health - Churchtown Medical,"96/98 Churchtown Road Upper, Dublin 14, D14 EW68",96/98 Churchtown Road Upper,Westmeath,,,08-Apr-22
53.369169,-6.269133,1183,Botanic Road Surgery,"97 Botanic Road, Dublin 9, D09 E361",97 Botanic Road,Kilkenny,,,08-Apr-22
54.181649,-7.232156,1778,Dr. Moran's Surgery,"98 Avenue, Clones, Co. Monaghan, H23 XV50",Monaghan,Longford,,,22-Apr-22
53.298517,-6.234838,5088,Other - Aislinn,"98 Goatstown Road, Dublin 14, D14 PK35",98 Goatstown Road,Cavan,,,29-Sep-20
53.319959,-6.383724,1668,Hans Weber,"98 Monastery Road, Dublin 22, D22 V2F6",98 Monastery Road,Offaly,,,15-Apr-22
51.903383,-8.47822,2411,LeeMed Clinic,"99 Shandon Street, Cork, T23 KDH2",99 Shandon Street,Offaly,,,11-Apr-22
53.312584,-6.273979,5476,Rathgar Village Medical Centre,"99b Rathgar Road, Dublin 6, D06 P6X6",99b Rathgar Road,Tipperary,,,28-Apr-22
53.288819,-6.683634,5130,Other - Institut Marques Clane,"Abbey Hall, Abbeylands, Clane, Co. Kildare, W91 N500",Kildare,Dublin,,,07-Apr-22
53.199786,-8.57099,2518,Dr Moloney Surgery,"Abbey House, Abbey Street, Loughrea, Co. Galway, H62 YV70",Galway,Cork,,,11-Apr-22
